Description,United States Total,,,Alabama,,,Alaska,,,Arizona,,,Arkansas,,,California,,,Colorado,,,Connecticut,,,Delaware,,,District of Columbia,,,Florida,,,Georgia,,,Hawaii,,,Idaho,,,Illinois,,,Indiana,,,Iowa,,,Kansas,,,Kentucky,,,Louisiana,,,Maine,,,Maryland,,,Massachusetts,,,Michigan,,,Minnesota,,,Mississippi,,,Missouri,,,Montana,,,Nebraska,,,Nevada,,,New Hampshire,,,New Jersey,,,New Mexico,,,New York,,,North Carolina,,,North Dakota,,,Ohio,,,Oklahoma,,,Oregon,,,Pennsylvania,,,Rhode Island,,,South Carolina,,,South Dakota,,,Tennessee,,,Texas,,,Utah,,,Vermont,,,Virginia,,,Washington,,,West Virginia,,,Wisconsin,,,Wyoming,,
                    Motor fuel,"46,528,326","44,998,619","1,529,707","684,605","588,992","95,613","45,944","45,944",0,"856,495","856,495",0,"487,526","487,517",9,"4,842,749","4,842,749",0,"653,790","653,790",0,"484,479","484,479",0,"129,487","129,487",0,"26,098",0,"26,098","3,540,230","2,727,802","812,428","1,741,092","1,741,092",0,"168,243","87,026","81,217","353,548","353,548",0,"1,513,090","1,348,414","164,676","854,536","854,529",7,"674,603","674,603",0,"458,008","458,008",0,"701,440","701,440",0,"634,883","634,883",0,"252,870","252,870",0,"1,078,313","1,078,313",0,"769,442","769,442",0,"1,118,262","1,118,262",0,"912,644","912,644",0,"452,692","445,361","7,331","720,849","720,849",0,"231,065","231,065",0,"354,234","354,234",0,"592,236","326,425","265,811","152,086","152,086",0,"532,878","532,878",0,"242,627","242,627",0,"1,647,240","1,647,240",0,"1,922,400","1,922,400",0,"189,718","189,718",0,"1,984,392","1,984,392",0,"473,960","473,960",0,"555,604","529,658","25,946","3,143,576","3,143,576",0,"90,990","90,990",0,"583,476","583,476",0,"189,179","189,133",46,"915,858","915,858",0,"3,585,179","3,585,179",0,"500,948","500,948",0,"81,020","81,020",0,"1,048,055","997,561","50,494","1,812,646","1,812,646",0,"383,905","383,874",31,"1,044,996","1,044,996",0,"114,140","114,140",0
                    Alcoholic beverage,"7,264,937","6,584,864","680,073","267,380","217,790","49,590","45,994","40,097","5,897","74,126","74,126",0,"61,897","55,831","6,066","370,714","370,714",0,"44,866","44,866",0,"63,155","63,155",0,"20,577","20,577",0,"6,641",0,"6,641","323,393","323,393",0,"340,596","193,438","147,158","51,167","51,167",0,"9,535","9,468",67,"365,207","294,304","70,903","49,404","49,403",1,"22,535","22,535",0,"137,801","137,801",0,"146,227","146,227",0,"79,632","77,107","2,525","19,266","19,266",0,"32,151","32,151",0,"85,397","85,397",0,"159,378","159,378",0,"94,193","88,222","5,971","41,818","41,818",0,"37,863","37,863",0,"35,558","35,558",0,"30,911","30,911",0,"45,011","45,011",0,"12,678","12,678",0,"137,784","137,757",27,"8,919","7,376","1,543","283,504","257,690","25,814","469,339","394,838","74,501","8,872","8,872",0,"121,223","107,060","14,163","118,260","118,260",0,"18,796","18,796",0,"426,048","386,816","39,232","20,873","20,873",0,"177,967","177,317",650,"17,088","16,933",155,"407,779","187,125","220,654","1,228,641","1,228,641",0,"50,002","50,002",0,"26,028","26,028",0,"224,426","224,426",0,"354,939","354,939",0,"26,297","17,782","8,515","61,203","61,203",0,"1,878","1,878",0
                    Tobacco products,"19,004,400","18,633,806","370,594","218,506","188,783","29,723","105,773","67,555","38,218","310,706","310,706",0,"228,540","228,540",0,"852,894","852,894",0,"201,466","199,989","1,477","381,778","381,778",0,"112,349","112,349",0,"29,530",0,"29,530","1,197,666","1,197,666",0,"220,774","220,774",0,"124,160","124,160",0,"50,883","50,883",0,"942,376","781,528","160,848","434,337","434,331",6,"220,938","220,938",0,"138,698","138,698",0,"243,096","243,096",0,"174,001","174,001",0,"144,243","144,243",0,"386,965","386,965",0,"619,437","619,437",0,"1,038,594","1,038,594",0,"681,018","681,018",0,"144,792","144,792",0,"113,443","100,391","13,052","83,608","83,608",0,"56,954","56,954",0,"195,371","195,371",0,"203,102","203,102",0,"697,577","697,577",0,"77,887","77,887",0,"1,302,911","1,265,699","37,212","292,138","292,138",0,"28,977","28,977",0,"1,109,821","1,109,777",44,"320,270","320,200",70,"247,406","247,406",0,"1,401,259","1,401,259",0,"140,074","140,074",0,"26,383","26,383",0,"61,809","61,809",0,"256,762","256,762",0,"1,467,486","1,467,486",0,"117,514","117,514",0,"76,686","76,686",0,"231,612","171,198","60,414","430,022","430,022",0,"194,647","194,647",0,"644,478","644,478",0,"22,683","22,683",0
                    Public utilities,"27,006,434","12,248,096","14,758,338","774,332","688,756","85,576","15,016","4,370","10,646","213,662","22,325","191,337","156,579",0,"156,579","4,071,088","728,045","3,343,043","151,986",0,"151,986","283,433","283,433",0,"58,372","53,798","4,574","187,667",0,"187,667","4,031,638","1,972,968","2,058,670","383,545",0,"383,545","241,850","122,159","119,691","41,341","2,152","39,189","2,518,804","1,527,274","991,530","247,057","193,613","53,444","242,135","31,386","210,749","230,694",378,"230,316","382,219","58,298","323,921","201,657","9,110","192,547","28,518","21,944","6,574","592,139","138,251","453,888",0,0,0,"86,123","35,261","50,862","135,110",54,"135,056","63,030","1,578","61,452","379,520",0,"379,520","43,468","43,468",0,"119,565","44,297","75,268","285,187","24,676","260,511","56,007","53,427","2,580","1,045,935","984,612","61,323","86,199","30,633","55,566","1,678,906","811,992","866,914",259,259,0,"61,608","46,595","15,013","1,203,248","1,147,894","55,354","143,086","42,267","100,819","327,111","11,206","315,905","1,252,847","1,235,942","16,905","97,711","97,711",0,"102,132","28,278","73,854","13,070","3,103","9,967","92,209","7,398","84,811","1,922,371","614,565","1,307,806","224,322","24,351","199,971","10,777","8,589","2,188","691,710","118,088","573,622","1,306,112","504,117","801,995","138,134","107,719","30,415","357,757","357,757",0,"29,188","3,999","25,189"
                    Other selective sales,"87,717,924","71,028,482","16,689,442","1,052,933","908,090","144,843","170,311","105,154","65,157","829,214","713,597","115,617","604,877","545,586","59,291","8,743,437","5,848,095","2,895,342","1,669,213","1,400,056","269,157","1,542,002","1,542,002",0,"252,599","240,279","12,320","196,463",0,"196,463","3,516,002","2,521,934","994,068","1,736,259","923,970","812,289","742,119","742,119",0,"173,217","165,207","8,010","5,065,013","3,315,008","1,750,005","2,091,588","1,925,147","166,441","514,451","457,626","56,825","403,528","357,368","46,160","1,405,701","1,010,008","395,693","1,828,089","1,660,488","167,601","284,994","284,952",42,"3,501,720","2,997,542","504,178","1,513,824","1,094,151","419,673","2,192,864","1,975,722","217,142","3,117,152","3,036,902","80,250","877,628","833,217","44,411","1,162,878","940,263","222,615","240,444","226,536","13,908","94,962","86,081","8,881","2,009,386","1,575,558","433,828","538,200","538,091",109,"2,334,781","2,218,564","116,217","489,257","439,977","49,280","8,815,002","7,247,821","1,567,181","1,796,117","1,432,169","363,948","215,022","203,090","11,932","2,051,524","1,881,136","170,388","394,327","344,782","49,545","959,860","716,724","243,136","3,940,333","3,496,169","444,164","376,304","345,744","30,560","795,938","536,888","259,050","202,588","181,517","21,071","1,691,933","1,383,629","308,304","8,546,077","7,511,337","1,034,740","506,964","324,794","182,170","498,551","490,376","8,175","2,278,819","1,434,691","844,128","2,279,161","1,562,016","717,145","678,243","634,697","43,546","758,411","640,590","117,821","37,644","31,022","6,622"
          Individual income,"384,758,698","351,178,794","33,579,904","3,751,172","3,624,543","126,629",0,0,0,"4,131,621","4,131,621",0,"2,767,767","2,767,767",0,"84,196,751","84,196,751",0,"6,791,929","6,791,929",0,"7,959,492","7,959,492",0,"1,241,310","1,180,975","60,335","1,958,277",0,"1,958,277",0,0,0,"10,977,693","10,977,693",0,"2,095,601","2,095,601",0,"1,660,248","1,660,248",0,"13,256,769","13,256,769",0,"6,585,772","5,435,292","1,150,480","3,758,601","3,655,462","103,139","2,328,898","2,327,652","1,246","5,845,085","4,394,185","1,450,900","2,949,939","2,949,939",0,"1,534,866","1,534,866",0,"14,402,977","9,066,709","5,336,268","14,724,277","14,724,277",0,"9,949,167","9,404,825","544,342","10,956,205","10,956,205",0,"1,798,856","1,798,856",0,"6,559,185","6,149,468","409,717","1,180,344","1,180,344",0,"2,228,486","2,228,486",0,0,0,0,"65,467","65,467",0,"13,958,119","13,958,119",0,"1,043,515","1,043,515",0,"56,371,968","44,631,769","11,740,199","12,086,332","12,086,332",0,"319,507","319,507",0,"14,005,945","8,377,450","5,628,495","2,974,890","2,974,890",0,"8,379,234","8,379,225",9,"17,133,650","12,063,782","5,069,868","1,238,928","1,238,928",0,"4,142,276","4,142,276",0,0,0,0,"249,977","249,977",0,0,0,0,"3,794,676","3,794,676",0,"743,630","743,630",0,"13,052,887","13,052,887",0,0,0,0,"1,813,866","1,813,866",0,"7,792,543","7,792,543",0,0,0,0
          Corporate income,"52,805,887","44,616,773","8,189,114","520,113","520,113",0,"87,775","87,775",0,"368,136","368,136",0,"396,989","396,989",0,"10,112,520","10,112,520",0,"528,543","528,543",0,"897,247","897,247",0,"252,752","246,175","6,577","554,245",0,"554,245","2,383,783","2,383,783",0,"971,898","971,898",0,"184,840","184,840",0,"216,641","216,641",0,"2,877,499","2,877,499",0,"1,025,498","1,025,498",0,"432,020","432,020",0,"386,966","386,966",0,"639,254","458,650","180,604","291,321","291,321",0,"175,239","175,239",0,"1,001,934","1,001,934",0,"2,196,474","2,196,474",0,"1,195,399","1,195,399",0,"1,227,028","1,227,028",0,"407,913","407,913",0,"383,191","307,443","75,748","124,821","124,821",0,"264,440","264,440",0,0,0,0,"573,653","573,653",0,"2,109,930","2,109,930",0,"89,708","89,708",0,"10,586,457","4,026,353","6,560,104","757,041","757,041",0,"60,871","60,871",0,"228,578","8,833","219,745","157,936","157,936",0,"717,496","633,046","84,450","2,851,985","2,344,344","507,641","129,732","129,732",0,"340,327","340,327",0,"30,728","30,728",0,"1,726,223","1,726,223",0,0,0,0,"326,592","326,592",0,"111,186","111,186",0,"826,961","826,961",0,0,0,0,"116,305","116,305",0,"959,699","959,699",0,0,0,0
          Motor vehicle license,"28,224,988","26,135,812","2,089,176","241,285","219,393","21,892","65,477","42,400","23,077","218,511","215,991","2,520","158,446","158,446",0,"4,317,538","4,261,054","56,484","615,339","536,975","78,364","235,105","235,105",0,"57,982","57,982",0,"38,935",0,"38,935","1,374,140","1,374,140",0,"364,255","364,255",0,"380,497","187,986","192,511","196,917","187,156","9,761","1,769,356","1,728,151","41,205","340,074","284,202","55,872","657,374","637,933","19,441","253,768","224,198","29,570","224,247","208,389","15,858","86,882","83,002","3,880","109,912","109,723",189,"501,360","501,360",0,"438,855","438,855",0,"1,236,380","1,236,380",0,"802,839","790,116","12,723","158,099","158,099",0,"304,208","288,210","15,998","165,339","156,956","8,383","200,385","110,538","89,847","213,455","213,455",0,"102,438","102,438",0,"667,056","667,056",0,"214,013","196,303","17,710","1,582,156","1,403,555","178,601","921,064","831,878","89,186","120,119","119,853",266,"930,145","840,327","89,818","732,063","726,335","5,728","553,183","539,474","13,709","928,512","928,512",0,"26,788","26,788",0,"324,850","229,898","94,952","112,043","82,947","29,096","473,276","306,047","167,229","2,587,141","2,237,042","350,099","205,613","205,060",553,"76,924","76,905",19,"666,230","481,146","185,084","668,296","551,517","116,779","4,344","4,329",15,"507,862","496,295","11,567","93,912","71,657","22,255"
          Other taxes,"85,406,690","54,369,447","31,037,243","1,007,718","409,811","597,907","712,345","694,829","17,516","806,551","375,354","431,197","395,702","353,325","42,377","13,649,408","6,439,529","7,209,879","663,918","211,309","452,609","764,018","603,235","160,783","1,669,578","1,547,408","122,170","708,633",0,"708,633","5,787,128","3,486,126","2,301,002","1,025,451","480,507","544,944","246,524","194,743","51,781","265,317","204,957","60,360","2,334,146","1,423,327","910,819","555,789","399,922","155,867","497,881","415,090","82,791","358,464","249,613","108,851","572,200","487,055","85,145","888,470","695,595","192,875","234,888","208,943","25,945","1,940,954","1,009,968","930,986","1,758,994","1,333,809","425,185","1,274,076","931,088","342,988","1,464,950","1,158,593","306,357","471,188","382,458","88,730","938,896","312,658","626,238","402,342","369,714","32,628","502,519","92,004","410,515","1,586,028","1,187,389","398,639","525,427","485,911","39,516","2,620,714","2,197,369","423,345","905,243","861,171","44,072","8,394,762","4,253,777","4,140,985","1,902,321","1,494,762","407,559","1,640,760","1,611,266","29,494","1,942,437","1,506,450","435,987","862,289","723,976","138,313","1,677,473","744,080","933,393","4,543,494","2,843,656","1,699,838","217,731","176,800","40,931","1,316,466","406,129","910,337","234,714","196,895","37,819","1,772,092","1,600,516","171,576","5,226,650","4,478,532","748,118","303,781","148,425","155,356","121,320","110,389","10,931","2,108,009","894,003","1,214,006","3,278,462","2,172,542","1,105,920","736,042","478,244","257,798","1,017,106","784,896","232,210","575,321","541,299","34,022"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Charges and miscellaneous general revenue,"751,555,189","364,963,971","386,591,218","12,647,604","6,413,715","6,233,889","5,086,241","3,868,742","1,217,499","10,336,268","5,118,801","5,217,467","5,596,855","3,854,639","1,742,216","108,348,892","37,161,057","71,187,835","14,326,103","6,047,421","8,278,682","5,522,885","3,927,763","1,595,122","2,823,693","2,203,926","619,767","1,647,523",0,"1,647,523","48,593,621","16,940,828","31,652,793","17,681,490","6,317,800","11,363,690","4,742,405","3,702,480","1,039,925","3,096,706","1,396,909","1,699,797","22,208,343","10,403,021","11,805,322","14,843,153","5,864,026","8,979,127","12,537,621","7,916,060","4,621,561","8,820,470","5,342,999","3,477,471","7,938,676","4,995,192","2,943,484","9,149,561","4,056,276","5,093,285","2,089,345","1,326,449","762,896","11,016,969","6,578,611","4,438,358","15,153,608","10,854,147","4,299,461","24,171,022","13,919,689","10,251,333","12,666,241","4,854,463","7,811,778","7,161,153","3,043,335","4,117,818","12,267,196","5,737,205","6,529,991","1,794,439","892,609","901,830","4,396,710","1,742,676","2,654,034","4,816,972","1,410,093","3,406,879","2,492,926","1,768,785","724,141","18,519,651","11,945,938","6,573,713","5,198,415","3,827,023","1,371,392","52,095,789","22,144,449","29,951,340","23,653,935","9,474,327","14,179,608","2,163,720","1,266,351","897,369","26,645,850","14,958,865","11,686,985","8,586,070","5,288,062","3,298,008","13,231,091","8,361,234","4,869,857","26,723,406","16,245,287","10,478,119","2,395,214","1,853,380","541,834","14,831,215","6,849,943","7,981,272","1,582,426","908,930","673,496","12,162,624","4,228,933","7,933,691","57,091,144","28,289,814","28,801,330","8,545,011","5,548,484","2,996,527","1,273,093","941,966","331,127","21,415,951","14,332,501","7,083,450","21,612,857","8,967,147","12,645,710","3,954,136","2,717,293","1,236,843","12,690,979","7,843,083","4,847,896","3,207,921","1,311,244","1,896,677"
          Current charges,"525,382,110","223,144,995","302,237,115","10,440,341","5,067,583","5,372,758","1,644,000","748,504","895,496","6,968,687","3,097,004","3,871,683","3,950,196","2,732,387","1,217,809","84,011,897","27,831,190","56,180,707","10,257,703","4,179,519","6,078,184","3,470,312","2,251,706","1,218,606","1,484,977","1,074,949","410,028","883,643",0,"883,643","32,220,311","8,447,015","23,773,296","13,232,648","3,760,276","9,472,372","2,697,414","1,896,868","800,546","2,307,549","866,572","1,440,977","14,090,788","5,342,564","8,748,224","11,262,296","3,559,867","7,702,429","7,517,099","3,626,915","3,890,184","6,531,783","4,118,746","2,413,037","6,255,634","3,833,778","2,421,856","6,102,558","2,069,640","4,032,918","1,495,494","859,687","635,807","7,421,240","3,893,561","3,527,679","9,041,299","5,806,724","3,234,575","17,667,915","9,506,090","8,161,825","8,705,988","2,832,820","5,873,168","5,931,640","2,247,364","3,684,276","8,311,351","3,129,333","5,182,018","1,194,621","534,907","659,714","3,151,691","996,662","2,155,029","3,342,956","830,756","2,512,200","1,498,380","946,454","551,926","11,452,174","6,731,794","4,720,380","2,732,239","1,743,187","989,052","32,587,164","10,356,802","22,230,362","18,575,271","6,110,169","12,465,102","1,235,444","727,874","507,570","17,892,689","9,414,149","8,478,540","5,470,031","2,888,714","2,581,317","9,532,954","5,711,806","3,821,148","19,619,604","11,556,407","8,063,197","1,392,404","959,411","432,993","11,678,215","4,803,255","6,874,960","938,714","387,360","551,354","8,171,256","2,159,140","6,012,116","38,477,396","15,935,221","22,542,175","6,617,328","4,365,698","2,251,630","908,096","661,276","246,820","15,739,832","10,193,274","5,546,558","16,347,361","5,860,047","10,487,314","2,590,388","1,619,655","970,733","8,453,301","4,643,405","3,809,896","1,877,838","226,910","1,650,928"
               Education,"134,739,487","110,439,788","24,299,699","2,996,128","2,663,135","332,993","227,435","202,289","25,146","3,119,344","2,645,395","473,949","1,373,136","1,212,818","160,318","13,298,881","10,953,929","2,344,952","3,537,614","3,010,172","527,442","1,483,648","1,364,929","118,719","676,099","663,198","12,901","42,678",0,"42,678","4,810,349","2,863,098","1,947,251","3,113,549","2,588,322","525,227","442,576","442,576",0,"516,700","438,027","78,673","4,457,102","3,128,830","1,328,272","3,788,278","3,429,438","358,840","2,082,418","1,538,747","543,671","1,635,604","1,211,968","423,636","1,743,457","1,642,874","100,583","1,679,464","1,631,672","47,792","378,456","338,951","39,505","2,678,145","2,187,894","490,251","3,149,189","2,718,391","430,798","6,218,706","5,080,012","1,138,694","2,535,870","1,983,887","551,983","1,355,959","1,017,540","338,419","2,591,710","1,955,052","636,658","515,449","440,494","74,955","1,047,213","795,299","251,914","569,356","538,923","30,433","666,518","617,890","48,628","3,952,467","2,871,260","1,081,207","694,970","596,958","98,012","4,366,917","3,104,880","1,262,037","4,090,252","3,539,499","550,753","513,118","442,826","70,292","6,362,725","5,098,300","1,264,425","2,371,380","2,058,770","312,610","2,149,799","1,645,132","504,667","6,716,676","5,838,448","878,228","496,134","454,478","41,656","2,638,996","2,393,546","245,450","404,919","307,843","97,076","2,167,870","1,679,786","488,084","10,331,629","8,019,646","2,311,983","2,015,350","1,827,264","188,086","598,825","569,082","29,743","4,913,621","4,435,056","478,565","3,394,987","3,053,783","341,204","940,704","910,842","29,862","2,695,130","2,168,775","526,355","191,987","117,864","74,123"
